TIC ID,TFOPWG Disposition,Sectors
436843539,PC,"18,42,43,44,58"
387515920,PC,"4,31,42,43,44"
101348333,PC,"18,42,43,44"
90669930,PC,"18,43,44"
21119973,PC,"18,42,43,44,58"
34781378,PC,"18,42,43,44,58"
96170689,PC,"19,43,44,59"
308522539,PC,"19,43,44"
366754985,PC,"19,43,44"
332564140,PC,"8,35,61,62"
438519486,PC,"6,33,44,45"
172353721,PC,"20,43,44,45"
52517713,PC,"6,43,44,45"
68443254,PC,"20,44,45"
52420398,PC,"6,43,44,45"
302895184,PC,"6,43,44,45"
155369758,PC,"6,33,44,45"
247912728,PC,"6,33,44,45"
1942969,PC,"19,43,44,45,59"
302419660,PC,"6,32,43,44,45"
127229631,PC,"6,43,44,45"
69295263,PC,"7,34,44,45,46"
262736264,PC,"8,35,45,46"
126322519,PC,"21,44,45,46"
307951656,PC,"21,45,46"
73250068,PC,"20,47"
456335739,PC,"21,47"
142785421,PC,"14,20,21,40,47"
267484403,PC,"14,15,16,17,41,47,56,57"
302381442,PC,"19,20,40,47"
9151337,PC,"20,47,60"
98833877,PC,"20,47"
154563411,PC,"14,21,40,41,47"
366298702,PC,"20,47"
392064198,PC,"20,44,45,46,47"
29169215,PC,"21,47"
160165689,PC,"14,19,20,25,40,47"
29069242,PC,"20,47"
141762491,PC,"19,20,26,40,47,59,60"
51094586,PC,"20,47"
9907513,PC,"20,47"
192969211,PC,"20,47"
88529975,PC,"20,47"
53394475,PC,"20,47"
159160230,PC,"15,16,48"
287268770,PC,"14,21,41,47,48"
101592219,PC,"21,48"
224293782,PC,"15,21,22,41,48"
252469648,PC,"21,48"
233070717,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,56,57,58,60"
229713401,PC,"14,15,16,17,18,19,21,22,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56"
232624234,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57"
148960849,PC,"14,15,21,41,47,48"
235711993,PC,"14,15,18,19,20,21,25,40,41,47,48,51,52,59"
224299081,PC,"15,21,22,48"
288162228,PC,"14,15,19,20,21,40,41,47,48"
420174131,PC,"14,15,16,17,18,19,20,22,23,24,25,40,41,47,48,49,50,52"
233173039,PC,"14,16,21,22,41,48,49"
136992839,PC,"15,16,22,49"
154258295,PC,"15,22,23,49"
166054851,PC,"15,16,21,23,48,49"
353807936,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,56,57,58,59,60"
256326844,PC,"14,15,16,17,24,41,47,50,54,55,56,57"
232628532,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,56,57,58,59,60"
298729646,PC,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50"
282940781,PC,"15,16,22,23,48,49,50"
441736986,PC,"14,15,16,17,18,19,21,22,23,24,25,40,41,47,48,49,50,51,52,56,57,58,59,60"
198161914,PC,"15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,57,58,59,60"
274223601,PC,"16,17,23,24,25,50,51,52,59"
387329912,PC,"15,16,18,22,24,25,52"
426144112,PC,"18,19,24,25,52"
317594531,PC,"18,19,24,25,52"
354832924,PC,"18,19,25,52"
459836041,PC,"19,20,25,40,47,52,53"
445795465,PC,"19,26,52,53"
459189798,PC,"19,20,26,40,47,53"
102846772,PC,"20,40,47,53"
279920478,PC,"18,19,25,26,52,53"
351077390,PC,"14,40,41,54"
363029616,PC,"14,54"
230292034,PC,"14,25,26,40,52,53,54"
336072306,PC,"14,40,52,53,54"
184531966,PC,"14,41,54,55"
373816781,PC,"15,16,55"
138671052,PC,"15,16,55"
282890159,PC,"14,41,54,55"
13574009,PC,"15,55"
233788275,PC,"14,15,16,55"
273780062,PC,"14,15,41,54,55"
279179610,PC,"15,16,55"
467211520,PC,"14,16,40,41,54,55"
224635135,PC,"14,15,41,55"
65737977,PC,"15,41,55"
239361732,PC,"15,41,55"
239529652,PC,"14,41,54,55"
165948070,PC,"15,55"
163164300,PC,"15,55"
322593401,PC,"15,16,41,55"
158552665,PC,"14,40,41,53,54,55"
27230283,PC,"14,15,40,41,54,55"
303456821,PC,"15,16,41,55"
63659057,PC,"14,15,41,55"
159104028,PC,"14,40,41,54,55"
366846982,PC,"15,16,55,56"
116631353,PC,"15,55,56"
120115768,PC,"16,56"
125367522,PC,"15,55,56"
352442207,PC,"15,16,41,54,55,56"
313975346,PC,"15,17,56"
115739057,PC,"16,56"
357872559,PC,"15,16,55,56,75"
188800346,PC,"15,16,41,55,56"
352892371,PC,"15,16,55,56"
468765355,PC,"16,56"
129108133,PC,"16,56"
115683877,PC,"16,56"
372178596,PC,"15,16,56"
195606729,PC,"15,41,55,56"
312289279,PC,"15,16,55,56"
120051913,PC,"16,56"
294904059,PC,"14,15,16,41,55,56"
188001223,PC,"14,15,41,55,56"
190822775,PC,"15,16,56"
193979250,PC,"14,15,41,55,56"
331456189,PC,"16,56"
314649737,PC,"15,16,56"
257056367,PC,"15,16,56"
351864831,PC,"14,15,16,41,55,56"
346077232,PC,"17,24,57"
469702377,PC,"16,17,56,57"
440636649,PC,"17,57"
194234471,PC,"17,57"
387933822,PC,"15,16,56,57"
44621795,PC,"17,57"
455727012,PC,"17,57"
422223456,PC,"16,17,56,57"
325410269,PC,"16,56,57"
154351773,PC,"16,56,57"
154576989,PC,"16,56,57"
25758870,PC,"17,57"
173671381,PC,"16,17,57"
314088020,PC,"15,16,17,56,57"
428317266,PC,"16,17,24,57"
375116172,PC,"15,16,55,56,57"
325653071,PC,"16,56,57"
352147273,PC,"17,57"
176789447,PC,"17,57"
66788350,PC,"16,17,56,57"
437736517,PC,"17,57"
252610172,PC,"16,17,57"
202087931,PC,"17,57"
202282233,PC,"17,57"
430431091,PC,"16,56,57"
125489084,PC,"16,17,57"
319294834,PC,"17,24,57"
249776059,PC,"16,56,57"
15654898,PC,"17,57"
276250096,PC,"16,17,56,57"
22712134,PC,"18,58"
240714633,PC,"17,57,58"
256576519,PC,"16,17,18,24,57,58"
26390980,PC,"18,42,43,44,58"
238751619,PC,"18,58"
34977731,PC,"18,42,43,58"
456171328,PC,"18,58"
369907772,PC,"18,58"
285505979,PC,"18,58"
326809267,PC,"17,18,58"
177712122,PC,"18,58"
186810676,PC,"18,58"
186989177,PC,"18,58"
320505267,PC,"17,57,58"
445370101,PC,"17,18,58"
301414902,PC,"18,58"
412887082,PC,"16,17,24,57,58"
353893493,PC,"18,42,43,44,58"
52260140,PC,"18,24,58"
470724594,PC,"17,18,24,57,58"
192487723,PC,"18,58"
272218608,PC,"17,18,24,57,58"
354742440,PC,"17,18,24,57,58"
292852583,PC,"18,58"
301991463,PC,"18,58"
270132709,PC,"17,24,57,58"
63586213,PC,"18,58"
249884767,PC,"18,58"
415875608,PC,"18,58"
101133275,PC,"18,58"
407156755,PC,"17,18,24,25,58"
327126871,PC,"17,24,57,58"
381591826,PC,"18,58"
332496784,PC,"18,58"
376765646,PC,"18,24,25,52,57,58"
285328782,PC,"17,18,24,58"
327093061,PC,"18,58"
241062925,PC,"18,58"
260040728,PC,"19,59"
321258259,PC,"19,59"
470450936,PC,"19,59"
266609407,PC,"19,59"
392674549,PC,"19,59"
355418639,PC,"19,59"
122881136,PC,"19,59"
259708416,PC,"19,59"
267617257,PC,"19,59"
458987621,PC,"19,59"
148514918,PC,"19,59"
311284709,PC,"19,59"
407517154,PC,"18,19,24,25,52,58,59"
274472658,PC,"19,59"
279725262,PC,"19,59"
115899725,PC,"19,43,44,45,59"
286951368,PC,"19,59"
468501184,PC,"18,19,24,58,59"
390410937,PC,"18,19,58,59"
9441591,PC,"19,59"
251594291,PC,"18,58,59"
458890024,PC,"18,19,59"
367522211,PC,"19,43,44,45,59"
16552586,PC,"20,47,60"
138344895,PC,"19,20,40,52,53,59,60"
239159011,PC,"20,44,45,46,47,60"
318071201,PC,"20,47,60"
88460991,PC,"20,47,60"
147821208,PC,"14,20,40,41,47,60"
309512152,PC,"20,60"
359629653,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,53,54,55,56,57,58,59,60"
287207371,PC,"20,47,60"
88999533,PC,"7,34,61"
150470555,PC,"7,8,34,61"
265076459,PC,"7,34,61"
94405787,PC,"7,34,61"
141395223,PC,"7,34,61"
142908390,PC,"7,61"
31605271,PC,"7,34,61"
97925605,PC,"7,33,34,61"
97279971,PC,"6,7,33,34,61"
142916753,PC,"7,34,61"
106829921,PC,"7,33,34,61"
176082442,PC,"7,34,61"
169191182,PC,"7,34,61"
157050713,PC,"6,7,33,34,61"
106626059,PC,"7,33,34,61"
36022284,PC,"7,34,61"
107617930,PC,"7,34,61"
140740440,PC,"7,34,61"
141458054,PC,"7,34,61"
98159959,PC,"7,33,34,61"
107776260,PC,"7,34,61"
142420436,PC,"7,34,61"
22972676,PC,"7,8,33,34,61"
238914510,PC,"1,5,6,7,8,11,28,32,34,35,38,61"
54141697,PC,"7,34,61"
141933255,PC,"7,34,61"
32296259,PC,"7,34,61"
60189629,PC,"7,33,34,35,61"
290415036,PC,"7,34,61"
139707575,PC,"7,34,61"
332383229,PC,"7,34,61"
348297468,PC,"7,34,61"
422031406,PC,"7,34,61"
125563127,PC,"7,34,61"
97588014,PC,"7,33,34,61"
323569398,PC,"8,34,44,45,46,61"
150559728,PC,"7,8,34,61"
66242670,PC,"7,33,34,61"
146413471,PC,"7,8,34,35,61"
146413471,PC,"7,8,34,35,61"
93862917,PC,"7,34,61"
123133954,PC,"7,34,61"
453009027,PC,"7,34,61"
190643105,PC,"8,9,62"
186707229,PC,"8,35,61,62"
385157401,PC,"9,35,62"
180931993,PC,"8,35,61,62"
4598935,PC,"8,9,35,36,62"
12061971,PC,"9,35,36,62"
410901394,PC,"6,7,8,33,34,35,61,62"
140706833,PC,"8,9,35,61,62"
410303247,PC,"9,35,62"
132314633,PC,"7,8,34,35,61,62"
380528770,PC,"8,35,62"
11927677,PC,"9,35,62"
181208298,PC,"8,35,61,62"
81089255,PC,"7,8,34,35,61,62"
101225566,PC,"9,35,62"
294394558,PC,"6,7,8,9,33,34,35,36,61,62"
281286325,PC,"9,35,62"
37754672,PC,"8,35,62"
423445163,PC,"9,36,62"
118754987,PC,"8,35,61,62"
25212199,PC,"8,9,35,62"
438376091,PC,"9,10,35,37,62,63"
36808091,PC,"9,36,63"
374741750,PC,"9,10,36,37,63"
303426966,PC,"10,37,63"
371596277,PC,"10,11,36,37,38,63"
72806004,PC,"9,36,62,63"
35973654,PC,"9,36,62,63"
75580659,PC,"8,9,35,36,62,63"
358838026,PC,"9,10,63"
177257073,PC,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63"
469008497,PC,"9,35,36,62,63"
54145416,PC,"9,36,63"
358164738,PC,"9,10,11,36,37,62,63"
361154154,PC,"9,11,36,37,63"
439618305,PC,"9,10,36,37,62,63"
101961987,PC,"9,36,63"
446524637,PC,"9,10,36,37,63"
5709314,PC,"9,35,36,62,63"
188128470,PC,"9,36,63"
382688257,PC,"8,9,35,36,62,63"
71674064,PC,"9,36,62,63"
167720788,PC,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32,33,34,35,36,37,38,39,61,63"
57694405,PC,"10,36,63"
363417404,PC,"9,36,63"
54238138,PC,"9,36,63"
49066806,PC,"9,36,63"
297853363,PC,"9,10,35,36,62,63"
72542131,PC,"9,36,62,63"
464544047,PC,"9,10,36,37,63"
46104747,PC,"8,9,10,35,36,37,62,63"
280647591,PC,"9,35,36,62,63"
80384677,PC,"10,36,37,63"
306248357,PC,"10,37,63"
142171554,PC,"10,37,63"
133850380,PC,"7,8,34,35,61,62"
73310180,PC,"10,37,64"
243550555,PC,"11,38,64"
419503191,PC,"11,37,38,64"
464542805,PC,"9,10,36,37,63,64"
272251987,PC,"11,37,38,64"
304363215,PC,"10,37,63,64"
308010949,PC,"10,37,63,64"
94012094,PC,"10,37,64"
438629686,PC,"11,37,38,64"
374155286,PC,"9,10,11,36,37,63,64"
363259409,PC,"9,10,11,36,37,64"
131312528,PC,"10,64"
91794828,PC,"10,37,63,64"
72123144,PC,"10,37,64"
463868678,PC,"9,10,36,37,63,64"
241297273,PC,"11,38,64"
361344753,PC,"9,37,63,64"
131195882,PC,"10,37,64"
22452837,PC,"10,37,64"
325647810,PC,"11,38,64,65"
263207857,PC,"12,38,39,65"
242532142,PC,"11,38,65"
400968492,PC,"10,11,37,38,64,65"
366315051,PC,"11,38,65"
291668351,PC,"11,38,65"
289076007,PC,"11,38,65"
76706043,PC,"11,38,65"
149179763,PC,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,31,32,33,34,35,36,37,38,39,62,63,65"
439381274,PC,"11,38,64,65"
241592217,PC,"11,38,65"
260539542,PC,"1,2,4,5,6,7,8,9,11,12,28,29,31,32,33,34,35,36,38,39,61,62,65"
443199889,PC,"11,38,64,65"
312612366,PC,"11,38,65"
457446242,PC,"11,38,65"
292349703,PC,"11,12,38,39,65"
400491269,PC,"10,11,37,38,64,65"
330424797,PC,"11,38,65"
209054294,PC,"11,38,65"
460316238,PC,"11,38,65"
446918603,PC,"12,39,65"
332887363,PC,"11,38,65"
149450435,PC,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65"
171886633,PC,"12,39,66"
307232923,PC,"12,13,39,66"
361403927,PC,"12,39,65,66"
345056639,PC,"13,39,66"
301247383,PC,"12,39,66"
367900542,PC,"12,39,66"
426901646,PC,"12,39,65,66"
381448973,PC,"12,39,66"
301248781,PC,"12,39,66"
261192051,PC,"12,39,66"
381468938,PC,"13,39,66"
383313006,PC,"13,38,65,66"
234540647,PC,"12,39,66"
96829917,PC,"12,39,66"
420369105,PC,"12,39,66"
304430662,PC,"12,39,66"
469813927,PC,"13,27,67"
421990278,PC,"13,27,67"
467931774,PC,"13,39,66,67"
419738713,PC,"1,27,67"
219978369,PC,"13,27,67"
201658484,PC,"13,27,67"
319568755,PC,"13,27,67"
101272159,PC,"13,27,67"
352438619,PC,"13,27,66,67"
290403522,PC,"1,13,27,67"
233964924,PC,"1,2,3,28,29,68"
278525028,PC,"1,68"
281666033,PC,"2,28,68"
259884973,PC,"1,2,27,28,29,67,68"
302453291,PC,"1,28,68"
469967533,PC,"1,2,28,29,68"
350861689,PC,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
197808753,PC,"2,4,29,30,31,69"
55363630,PC,"1,2,4,5,6,7,8,9,10,11,12,27,28,29,30,31,32,34,35,36,37,38,39,61,62,63,64,65,67,68,69"
237909527,PC,"1,2,28,29,68,69"
367439938,PC,"19,43,44,45,59,71"
70897115,PC,"19,59,60,73"
322369867,PC,"15,16,41,55,56,75"
1881298619,PC,"14,15,41,54,55,74,75"
345143460,PC,"17,24,57,77,78"
160039081,PC,"16,23,24,25,49,50,51,76,78"
219697927,PC,"14,20,40,60,74"
428673146,PC,"10,36,63"
345143460,PC,"17,24,57,77,78"
79292541,PC,"6,7,33"
177162886,PC,"9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39,61,62,63,64,65,66,67,68,69"
261257684,CP,"12,13,27,38,39"
261257684,CP,"12,13,27,38,39,61,65,66,67"
298372701,PC,"12,39,65"
369327947,CP,"12,13,27,39,66,67"
116483514,CP,"16,23,24,50,51,77,78"
159781361,CP,"16,23,24,50,77,78"
260128333,CP,"4,5,6,7,8,9,10,11,12,27,28,29,30,31,32,34,35,36,37,38,39"
154762431,PC,"16,56"
439942982,PC,"17,57"
335952150,PC,"14,17,21,24,25,26,40,41,47,50,51,52,53,54,57,58,59,60,73,74"
198458010,PC,"14,16,17,18,20,21,23,24,25,26,40,47,48,49,50,51,52,53,54,56,57,58,59,60"
331644554,PC,"16,56"
206669860,PC,"2,28,68"
199949052,PC,"16,56,57,76,77"
318022259,PC,"20,47,60"
318022259,PC,"20,47,60"
318022259,PC,"20,47,60"
400430915,PC,"20,40,41,47,50,54,55"
106940971,PC,"12,39,66"
260647166,CP,"10,11,37"
260647166,CP,"10,11,37"
260647166,CP,"10,11,37"
219701535,PC,"9,36"
229490898,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55"
270341214,PC,"1,13,27,28,39,66,68"
353475866,CP,"19,43,44,45,72"
97568467,CP,"6,33,45,72"
281924357,PC,"10,11,12,33,36,37,38,39,64,65,66"
32090583,PC,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,61,62,63,64,66,67,68,69"
229715760,PC,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,60"
375542276,PC,"14,40,41,54"
302518439,PC,"14,20,26,40,47,60,74"
372757221,PC,"14,20,21,26,40,41,47,53,60,73"
29960110,CP,"4,31"
417931607,CP,"14,15,21,22,41,48,75"
372759746,PC,"14,20,21,40,41,47,48,74,75"
142276270,CP,"14,15,21,22,41,48,75"
142276270,CP,"14,15,21,22,41,48,75"
459970307,PC,"14,15,16,17,18,19,20,21,22,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,74,75"
1716467085,PC,"14,26,40,41,53,54,55,74,75"
264052454,PC,"17,18,19,20,24,25,26,40,52,53,58"
1167538,CP,"5,31,32"
67181830,PC,"19,59,73"
142276270,CP,"14,15,21,22,41,48,75"
99869022,CP,"14,21,41,48,75"
142394656,CP,"15,21,22,41,48,49,75"
202426247,CP,"14,15,16,21,22,23,41,48,49,50,75"
427041513,PC,"14,15,41,55,75"
286763141,PC,"9,35,36,62,63"
143842198,PC,"7,8,61,62"
233188747,PC,"14,15,16,20,21,22,40,41,47,48,49,60"
198162530,PC,"14,15,16,17,18,19,21,22,23,24,25,47,48,49,50,51,52,54,55"
147203645,PC,"1,28,68"
234519192,PC,"2,28,29,68,69"
355509914,PC,"1,2,28,29,68,69"
234345288,PC,"1,2,13,27,29,67,69"
231912935,PC,"1,2,28,29,68,69"
377064495,CP,"8,35,45,46,72"
344927749,PC,"8,35,45,46,62,72"
4486230,PC,"20,44,45,46,60,71,72"
9006668,CP,"2,29,69"
228507250,PC,"2,29,69"
123482865,CP,"7,8,34,35"
322807675,PC,"9,36"
358248442,PC,"2,3,4,29,30,31,69"
166053959,PC,"15,16,21,23,41,48"
5972036,PC,"9,35,36,62,63"
219338557,PC,"1,28,68"
425934411,PC,"1,2,28,29,68,69"
281781375,PC,"1,2,28,29,68,69"
234345288,PC,"1,2,13,27,29,67,69"
415969908,PC,"2,29,42,69"
415969908,PC,"2,29,42,69"
201793781,PC,"2,3,29,30,69"
180285396,PC,"2,3,29,69"
156075294,PC,"2,29,69"
144301052,PC,"2,29,69"
9100874,PC,"2,29,69"
175477257,PC,"2,29,69"
206352378,PC,"1,2,28,68,69"
156002449,PC,"2,29,69"
27966179,PC,"2,29,69"
13023378,PC,"2,29,69"
369336146,PC,"2,29,69"
251878904,PC,"2,29,69"
251855940,PC,"2,29,69"
156016136,PC,"2,29,69"
31374837,CP,"5,6,32"
31374837,CP,"5,6,32"
237928815,PC,"2,4,8,29,30,31,38,62,65,68,69"
167303382,PC,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,32,33,35,36,37,38,39,61,62,63,65,66,67,68,69"
100757807,PC,"5,6,32,33"
207237016,PC,"2,3,4,29,30,69"
44792534,CP,"4,5,31"
31553893,PC,"13,27,67"
79748331,CP,"13,27,67"
79748331,CP,"13,27,67"
161032923,PC,"13,66"
468148930,PC,"13,27,66,67"
80166433,PC,"13,27,67"
150428703,PC,"4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,62,63,64,65,67,68"
403136415,PC,"1,28,68"
179580045,PC,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,32,33,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
302924206,PC,"1,3,28,29,30,68,69"
314865962,PC,"1,2,3,6,9,13,27,28,29,30,33,36,39,62,63,66,67,68,69"
118327533,PC,"2,29,69"
70785910,PC,"2,29,69"
183675732,PC,"2,29,69"
259592689,PC,"3,4,5,6,30,31,32,33,36,63,66"
38939275,PC,"4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
260655847,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,38,39,61,62,63,65,66,67,68,69"
388130237,PC,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65"
11521555,PC,"8,9,35,62"
462615350,PC,"16,24,25,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60"
103633434,CP,"14,20,21,40,41,47,60,74"
288132261,PC,"14,20,21,26,40,41,47,48,53,60,73,74"
188768068,CP,"17,20,24,25,26,40,47,50,51,53,54,57,60,74"
293617835,PC,"20,21,47,74"
85242435,PC,"20,47,60,74"
230075227,PC,"14,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74"
367630162,PC,"14,19,20,26,40,47,53,73,74"
367630162,PC,"14,19,20,26,40,47,53,73,74"
367630162,PC,"14,19,20,26,40,47,53,73,74"
367630162,PC,"14,19,20,26,40,47,53,73,74"
40466976,PC,"14,40,41,54,74"
22069559,PC,"14,40,41,54,74"
441587756,PC,"20,26,40,47,53,60,73,74"
298070500,PC,"14,20,21,26,40,41,47,48,53,73,74"
441614965,PC,"20,26,40,47,53,60,74"
209459275,CP,"4,31"
232967440,CP,"14,15,21,22,41,47,48,74"
153949511,PC,"14,15,21,47,48,74"
232971294,PC,"14,15,20,22,40,41,47,74"
289164482,PC,"14,26,40,53,54,74"
251852984,PC,"2,29,69"
55559618,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,61,62,63,64,65,67,68,69"
382625239,PC,"2,3,4,5,27,28,29,30,31,32,33,34,35,37,38,39,61,62,63,64,65"
273418421,PC,"1,13,27,28,67,68"
382258844,PC,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32,33,34,36,37,38,39,61,63,64,65,66,67,68,69"
356871098,PC,"14,15,16,17,18,19,21,22,24,25,26,40,47,48,49,51,52,53,54,55"
99989903,PC,"14,15,21,41,48"
243313296,PC,"14,15,16,20,23,26,40,41,49,50"
298074836,PC,"14,15,20,21,22,40,47,48,60"
284900292,PC,"17,19,20,22,23,24,25,26,40,41,47,48,49,50"
287152495,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
120183168,PC,"14,26,40,41,53,54,74"
167342439,PC,"1,2,3,4,5,6,7,8,9,11,12,13,28,29,30,31,32,33,34,35,36,38,39,61,62,64,65,66,67,69"
308994098,PC,"1,4,8,9,10,11,28,31,34,36,37,38,61,62,64,68,69"
306472057,PC,"4,5,6,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
149349867,PC,"1,2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,63,64,66,67,68,69"
120183168,PC,"14,26,40,41,53,54,74"
115242351,PC,"2,29,69"
80439101,PC,"2,29,69"
66497310,PC,"2,29,69"
308994098,PC,"1,4,8,9,10,11,28,31,34,36,37,38,61,62,64,68,69"
350153977,CP,"1,12,13,27,28,39,66,67,68"
421894914,PC,"1,13,27,67"
369960846,PC,"13,27,39,65,66,67"
362709886,PC,"12,39,66"
141770198,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
149989864,PC,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39"
149989864,PC,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39,61,62,63,65,66,68,69"
270341214,PC,"1,13,27,28,39,66,67,68"
32090583,PC,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,61,62,63,64,66,67,68,69"
238059180,PC,"2,6,7,8,9,12,29,32,33,34,35,39,61,62,66,69"
294395926,PC,"3,6,7,8,9,13,30,33,34,35,36,61,62,67,69"
141527579,PC,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
237914496,PC,"1,2,3,4,7,11,27,29,30,31,34,37,61,62,63,64,65,67,68,69"
167342439,PC,"1,2,3,4,5,6,7,8,9,11,12,13,28,29,30,31,32,33,34,35,36,38,39,61,62,64,65,66,67,69"
306472057,PC,"4,5,6,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
382068562,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,63,64,65,66,67,68,69"
260130483,PC,"11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,64,65,66,67,68,69"
261108236,PC,"1,4,8,11,12,13,27,28,31,38,39,61,62,65,66,67"
364393429,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39,61,62,63,64,65,67,68,69"
150428703,PC,"4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,62,63,64,65,67,68"
177079323,PC,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,31,32,33,34,35,36,37,38,61,62,63,64,65,66,67,68,69"
220414682,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,62,63,64,65,66,68,69"
2758565,PC,"2,29,69"
141768070,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
278198753,PC,"1,3,4,7,10,11,12,13,27,30,31,33,34,37,38,39,61,63,64,65,66,67"
379240073,PC,"13,66"
332558858,CP,"5,31"
237922465,CP,"2,3,4,8,11,28,29,30,31,38"
260985861,PC,"11,12,13,27,28,38,39,61,62,65,66,67,68"
280095254,PC,"2,6,13,27,28,29,36,63,66,67,68,69"
339961200,PC,"3,4,6,7,8,9,10,13,27,30,33,34,36,37,61,62,63,64,67,68,69"
144138509,PC,"9,36,46,63"
278895705,PC,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,38,39,61,62,63,65,66,67,68,69"
271596225,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69"
271596225,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69"
30037565,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39,61,62,63,64,65,66,67,68,69"
364395234,PC,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36,37,38,61,62,63,64,67,68,69"
177308364,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
134471108,PC,"6,7,8,33,34,61"
435878153,PC,"17,57"
7413227,PC,"11,38,64"
438073782,PC,"6,33,43,44,45"
286864983,PC,"10,37,64"
